Number,Name,URL,Type,Classification,Height_m,Weight_kg,Capture_rate,HP,Attack,Defense,Sp. attack,Sp. defense,Speed
795,Pheromosa,https://www.serebii.net/pokedex-swsh/pheromosa/,"['bug', 'fighting']",Lissome Pokémon,1.8,25.0,45,71,137,37,137,37,151
796,Xurkitree,https://www.serebii.net/pokedex-swsh/xurkitree/,['electric'],Glowing Pokémon,3.8,100.0,45,83,89,71,173,71,83
797,Celesteela,https://www.serebii.net/pokedex-swsh/celesteela/,"['steel', 'flying']",Launch Pokémon,9.2,999.9,45,97,101,103,107,101,61
798,Kartana,https://www.serebii.net/pokedex-swsh/kartana/,"['grass', 'steel']",Drawn Sword Pokémon,0.3,0.1,45,59,181,131,59,31,109
799,Guzzlord,https://www.serebii.net/pokedex-swsh/guzzlord/,"['dark', 'dragon']",Junkivore Pokémon,5.5,888.0,45,223,101,53,97,53,43
800,Necrozma,https://www.serebii.net/pokedex-swsh/necrozma/,"['psychic', 'psychic', 'steel', 'psychic', 'ghost']",Prism Pokémon,2.4,230.0,255,97,107,101,127,89,79
801,Magearna,https://www.serebii.net/pokedex-swsh/magearna/,"['steel', 'fairy']",Artificial Pokémon,1.0,80.5,3,80,95,115,130,115,65
802,Marshadow,https://www.serebii.net/pokedex-swsh/marshadow/,"['fighting', 'ghost']",Gloomdweller Pokémon,0.7,22.2,3,90,125,80,90,90,125
803,Poipole,https://www.serebii.net/pokedex-swsh/poipole/,['poison'],Poison Pin Pokémon,0.6,1.8,45,67,73,67,73,67,73
804,Naganadel,https://www.serebii.net/pokedex-swsh/naganadel/,"['poison', 'dragon']",Poison Pin Pokémon,3.6,150.0,45,73,73,73,127,73,121
805,Stakataka,https://www.serebii.net/pokedex-swsh/stakataka/,"['rock', 'steel']",Rampart Pokémon,5.5,820.0,30,61,131,211,53,101,13
806,Blacephalon,https://www.serebii.net/pokedex-swsh/blacephalon/,"['fire', 'ghost']",Fireworks Pokémon,1.8,13.0,30,53,127,53,151,79,107
807,Zeraora,https://www.serebii.net/pokedex-swsh/zeraora/,['electric'],Thunderclap Pokémon,1.5,44.5,3,88,112,75,102,80,143
808,Meltan,https://www.serebii.net/pokedex-swsh/meltan/,['steel'],Hex Nut Pokémon,0.2,8.0,3,46,65,65,55,35,34
809,Melmetal,https://www.serebii.net/pokedex-swsh/melmetal/,['steel'],Hex Nut Pokémon,2.5,800.0,3,135,143,143,80,65,34
810,Grookey,https://www.serebii.net/pokedex-swsh/grookey/,['grass'],Chimp Pokémon,0.3,5.0,45,50,65,50,40,40,65
811,Thwackey,https://www.serebii.net/pokedex-swsh/thwackey/,['grass'],Beat Pokémon,0.7,14.0,45,70,85,70,55,60,80
812,Rillaboom,https://www.serebii.net/pokedex-swsh/rillaboom/,['grass'],Drummer Pokémon,2.1,90.0,45,100,125,90,60,70,85
813,Scorbunny,https://www.serebii.net/pokedex-swsh/scorbunny/,['fire'],Rabbit Pokémon,0.3,4.5,45,50,71,40,40,40,69
814,Raboot,https://www.serebii.net/pokedex-swsh/raboot/,['fire'],Rabbit Pokémon,0.6,9.0,45,65,86,60,55,60,94
815,Cinderace,https://www.serebii.net/pokedex-swsh/cinderace/,['fire'],Striker Pokémon,1.4,33.0,45,80,116,75,65,75,119
816,Sobble,https://www.serebii.net/pokedex-swsh/sobble/,['water'],Water Lizard Pokémon,0.3,4.0,45,50,40,40,70,40,70
817,Drizzile,https://www.serebii.net/pokedex-swsh/drizzile/,['water'],Water Lizard Pokémon,0.7,11.5,45,65,60,55,95,55,90
818,Inteleon,https://www.serebii.net/pokedex-swsh/inteleon/,['water'],Secret Agent Pokémon,1.9,45.2,45,70,85,65,125,65,120
819,Skwovet,https://www.serebii.net/pokedex-swsh/skwovet/,['normal'],Cheeky Pokémon,0.3,2.5,255,70,55,55,35,35,25
820,Greedent,https://www.serebii.net/pokedex-swsh/greedent/,['normal'],Greedy Pokémon,0.6,6.0,90,120,95,95,55,75,20
821,Rookidee,https://www.serebii.net/pokedex-swsh/rookidee/,['flying'],Tiny Bird Pokémon,0.2,1.8,255,38,47,35,33,35,57
822,Corvisquire,https://www.serebii.net/pokedex-swsh/corvisquire/,['flying'],Raven Pokémon,0.8,16.0,120,68,67,55,43,55,77
823,Corviknight,https://www.serebii.net/pokedex-swsh/corviknight/,"['flying', 'steel']",Raven Pokémon,2.2,75.0,45,98,87,105,53,85,67
824,Blipbug,https://www.serebii.net/pokedex-swsh/blipbug/,['bug'],Larva Pokémon,0.4,8.0,255,25,20,20,25,45,45
825,Dottler,https://www.serebii.net/pokedex-swsh/dottler/,"['bug', 'psychic']",Radome Pokémon,0.4,19.5,120,50,35,80,50,90,30
826,Orbeetle,https://www.serebii.net/pokedex-swsh/orbeetle/,"['bug', 'psychic']",Seven Spot Pokémon,0.4,40.8,45,60,45,110,80,120,90
827,Nickit,https://www.serebii.net/pokedex-swsh/nickit/,['dark'],Fox Pokémon,0.6,8.9,255,40,28,28,47,52,50
828,Thievul,https://www.serebii.net/pokedex-swsh/thievul/,['dark'],Fox Pokémon,1.2,19.9,127,70,58,58,87,92,90
829,Gossifleur,https://www.serebii.net/pokedex-swsh/gossifleur/,['grass'],Flowering Pokémon,0.4,2.2,190,40,40,60,40,60,10
830,Eldegoss,https://www.serebii.net/pokedex-swsh/eldegoss/,['grass'],Cotton Bloom Pokémon,0.5,2.5,75,60,50,90,80,120,60
831,Wooloo,https://www.serebii.net/pokedex-swsh/wooloo/,['normal'],Sheep Pokémon,0.6,6.0,255,42,40,55,40,45,48
832,Dubwool,https://www.serebii.net/pokedex-swsh/dubwool/,['normal'],Sheep Pokémon,1.3,43.0,127,72,80,100,60,90,88
833,Chewtle,https://www.serebii.net/pokedex-swsh/chewtle/,['water'],Snapping Pokémon,0.3,8.5,255,50,64,50,38,38,44
834,Drednaw,https://www.serebii.net/pokedex-swsh/drednaw/,"['water', 'rock']",Bite Pokémon,1.0,115.5,75,90,115,90,48,68,74
835,Yamper,https://www.serebii.net/pokedex-swsh/yamper/,['electric'],Puppy Pokémon,0.3,13.5,255,59,45,50,40,50,26
836,Boltund,https://www.serebii.net/pokedex-swsh/boltund/,['electric'],Dog Pokémon,1.0,34.0,45,69,90,60,90,60,121
837,Rolycoly,https://www.serebii.net/pokedex-swsh/rolycoly/,['rock'],Coal Pokémon,0.3,12.0,255,30,40,50,40,50,30
838,Carkol,https://www.serebii.net/pokedex-swsh/carkol/,"['rock', 'fire']",Coal Pokémon,1.1,78.0,120,80,60,90,60,70,50
839,Coalossal,https://www.serebii.net/pokedex-swsh/coalossal/,"['rock', 'fire']",Coal Pokémon,2.8,310.5,45,110,80,120,80,90,30
840,Applin,https://www.serebii.net/pokedex-swsh/applin/,"['grass', 'dragon']",Apple Core Pokémon,0.2,0.5,255,40,40,80,40,40,20
841,Flapple,https://www.serebii.net/pokedex-swsh/flapple/,"['grass', 'dragon']",Apple Wing Pokémon,0.3,1.0,45,70,110,80,95,60,70
842,Appletun,https://www.serebii.net/pokedex-swsh/appletun/,"['grass', 'dragon']",Apple Nectar Pokémon,0.4,13.0,45,110,85,80,100,80,30
843,Silicobra,https://www.serebii.net/pokedex-swsh/silicobra/,['ground'],Sand Snake Pokémon,2.2,7.6,255,52,57,75,35,50,46
844,Sandaconda,https://www.serebii.net/pokedex-swsh/sandaconda/,['ground'],Sand Snake Pokémon,3.8,65.5,120,72,107,125,65,70,71
845,Cramorant,https://www.serebii.net/pokedex-swsh/cramorant/,"['flying', 'water']",Gulp Pokémon,0.8,18.0,45,70,85,55,85,95,85
846,Arrokuda,https://www.serebii.net/pokedex-swsh/arrokuda/,['water'],Rush Pokémon,0.5,1.0,255,41,63,40,40,30,66
847,Barraskewda,https://www.serebii.net/pokedex-swsh/barraskewda/,['water'],Skewer Pokémon,1.3,30.0,60,61,123,60,60,50,136
848,Toxel,https://www.serebii.net/pokedex-swsh/toxel/,"['electric', 'poison']",Baby Pokémon,0.4,11.0,75,40,38,35,54,35,40
849,Toxtricity,https://www.serebii.net/pokedex-swsh/toxtricity/,"['electric', 'poison']",Punk Pokémon,1.6,40.0,45,75,98,70,114,70,75
850,Sizzlipede,https://www.serebii.net/pokedex-swsh/sizzlipede/,"['fire', 'bug']",Radiator Pokémon,0.7,1.0,190,50,65,45,50,50,45
851,Centiskorch,https://www.serebii.net/pokedex-swsh/centiskorch/,"['fire', 'bug']",Radiator Pokémon,3.0,120.0,75,100,115,65,90,90,65
852,Clobbopus,https://www.serebii.net/pokedex-swsh/clobbopus/,['fighting'],Tantrum Pokémon,0.6,4.0,180,50,68,60,50,50,32
853,Grapploct,https://www.serebii.net/pokedex-swsh/grapploct/,['fighting'],Jujitsu Pokémon,1.6,39.0,45,80,118,90,70,80,42
854,Sinistea,https://www.serebii.net/pokedex-swsh/sinistea/,['ghost'],Black Tea Pokémon,0.1,0.2,120,40,45,45,74,54,50
855,Polteageist,https://www.serebii.net/pokedex-swsh/polteageist/,['ghost'],Black Tea Pokémon,0.2,0.4,60,60,65,65,134,114,70
856,Hatenna,https://www.serebii.net/pokedex-swsh/hatenna/,['psychic'],Calm Pokémon,0.4,3.4,235,42,30,45,56,53,39
857,Hattrem,https://www.serebii.net/pokedex-swsh/hattrem/,['psychic'],Serene Pokémon,0.6,4.8,120,57,40,65,86,73,49
858,Hatterene,https://www.serebii.net/pokedex-swsh/hatterene/,"['psychic', 'fairy']",Silent Pokémon,2.1,5.1,45,57,90,95,136,103,29
859,Impidimp,https://www.serebii.net/pokedex-swsh/impidimp/,"['dark', 'fairy']",Wily Pokémon,0.4,5.5,255,45,45,30,55,40,50
860,Morgrem,https://www.serebii.net/pokedex-swsh/morgrem/,"['dark', 'fairy']",Devious Pokémon,0.8,12.5,120,65,60,45,75,55,70
861,Grimmsnarl,https://www.serebii.net/pokedex-swsh/grimmsnarl/,"['dark', 'fairy']",Bulk Up Pokémon,1.5,61.0,45,95,120,65,95,75,60
862,Obstagoon,https://www.serebii.net/pokedex-swsh/obstagoon/,"['dark', 'normal']",Blocking Pokémon,1.6,46.0,45,93,90,101,60,81,95
863,Perrserker,https://www.serebii.net/pokedex-swsh/perrserker/,['steel'],Viking Pokémon,0.8,28.0,90,70,110,100,50,60,50
864,Cursola,https://www.serebii.net/pokedex-swsh/cursola/,['ghost'],Coral Pokémon,1.0,0.4,30,60,95,50,145,130,30
865,Sirfetch'd,https://www.serebii.net/pokedex-swsh/sirfetch'd/,['fighting'],Wild Duck Pokémon,0.8,117.0,45,62,135,95,68,82,65
Mr.,Rime,https://www.serebii.net/pokedex-swsh/mr.rime/,"['ice', 'psychic']",Comedian Pokémon,1.5,58.2,45,80,85,75,110,100,70
867,Runerigus,https://www.serebii.net/pokedex-swsh/runerigus/,"['ground', 'ghost']",Grudge Pokémon,1.6,66.6,90,58,95,145,50,105,30
868,Milcery,https://www.serebii.net/pokedex-swsh/milcery/,['fairy'],Cream Pokémon,0.2,0.3,200,45,40,40,50,61,34
869,Alcremie,https://www.serebii.net/pokedex-swsh/alcremie/,['fairy'],Cream Pokémon,0.3,0.5,100,65,60,75,110,121,64
870,Falinks,https://www.serebii.net/pokedex-swsh/falinks/,['fighting'],Formation Pokémon,3.0,62.0,45,65,100,100,70,60,75
871,Pincurchin,https://www.serebii.net/pokedex-swsh/pincurchin/,['electric'],Sea Urchin Pokémon,0.3,1.0,75,48,101,95,91,85,15
872,Snom,https://www.serebii.net/pokedex-swsh/snom/,"['ice', 'bug']",Worm Pokémon,0.3,3.8,190,30,25,35,45,30,20
873,Frosmoth,https://www.serebii.net/pokedex-swsh/frosmoth/,"['ice', 'bug']",Frost Moth Pokémon,1.3,42.0,75,70,65,60,125,90,65
874,Stonjourner,https://www.serebii.net/pokedex-swsh/stonjourner/,['rock'],Big Rock Pokémon,2.5,520.0,60,100,125,135,20,20,70
875,Eiscue,https://www.serebii.net/pokedex-swsh/eiscue/,['ice'],Penguin Pokémon,1.4,89.0,60,75,80,110,65,90,50
876,Indeedee,https://www.serebii.net/pokedex-swsh/indeedee/,"['psychic', 'normal']",Emotion Pokémon,0.9,28.0,30,60,65,55,105,95,95
877,Morpeko,https://www.serebii.net/pokedex-swsh/morpeko/,"['electric', 'dark']",Two-Sided Pokémon,0.3,3.0,180,58,95,58,70,58,97
878,Cufant,https://www.serebii.net/pokedex-swsh/cufant/,['steel'],Copperderm Pokémon,1.2,100.0,190,72,80,49,40,49,40
879,Copperajah,https://www.serebii.net/pokedex-swsh/copperajah/,['steel'],Copperderm Pokémon,3.0,650.0,90,122,130,69,80,69,30
880,Dracozolt,https://www.serebii.net/pokedex-swsh/dracozolt/,"['electric', 'dragon']",Fossil Pokémon,1.8,190.0,45,90,100,90,80,70,75
881,Arctozolt,https://www.serebii.net/pokedex-swsh/arctozolt/,"['electric', 'ice']",Fossil Pokémon,2.3,150.0,45,90,100,90,90,80,55
882,Dracovish,https://www.serebii.net/pokedex-swsh/dracovish/,"['water', 'dragon']",Fossil Pokémon,2.3,215.0,45,90,90,100,70,80,75
883,Arctovish,https://www.serebii.net/pokedex-swsh/arctovish/,"['water', 'ice']",Fossil Pokémon,2.0,175.0,45,90,90,100,80,90,55
884,Duraludon,https://www.serebii.net/pokedex-swsh/duraludon/,"['steel', 'dragon']",Alloy Pokémon,1.8,40.0,45,70,95,115,120,50,85
885,Dreepy,https://www.serebii.net/pokedex-swsh/dreepy/,"['dragon', 'ghost']",Lingering Pokémon,0.5,2.0,45,28,60,30,40,30,82
886,Drakloak,https://www.serebii.net/pokedex-swsh/drakloak/,"['dragon', 'ghost']",Caretaker Pokémon,1.4,11.0,45,68,80,50,60,50,102
887,Dragapult,https://www.serebii.net/pokedex-swsh/dragapult/,"['dragon', 'ghost']",Stealth Pokémon,3.0,50.0,45,88,120,75,100,75,142
888,Zacian,https://www.serebii.net/pokedex-swsh/zacian/,"['fairy', 'fairy', 'steel']",Warrior Pokémon,2.8,110.0,10,92,130,115,80,115,138
889,Zamazenta,https://www.serebii.net/pokedex-swsh/zamazenta/,"['fighting', 'fighting', 'steel']",Warrior Pokémon,2.9,210.0,10,92,130,115,80,115,138
890,Eternatus,https://www.serebii.net/pokedex-swsh/eternatus/,"['poison', 'dragon']",Gigantic Pokémon,20.0,950.0,255,140,85,95,145,95,130
891,Kubfu,https://www.serebii.net/pokedex-swsh/kubfu/,['fighting'],Wushu Pokémon,0.6,12.0,3,60,90,60,53,50,72
892,Urshifu,https://www.serebii.net/pokedex-swsh/urshifu/,"['fighting', 'dark', 'fighting', 'water']",Wushu Pokémon,1.9,105.0,3,100,130,100,63,60,97
893,Zarude,https://www.serebii.net/pokedex-swsh/zarude/,"['dark', 'grass']",Rogue Monkey Pokémon,1.8,70.0,3,105,120,105,70,95,105
894,Regieleki,https://www.serebii.net/pokedex-swsh/regieleki/,['electric'],Electron Pokémon,1.2,145.0,3,80,100,50,100,50,200
895,Regidrago,https://www.serebii.net/pokedex-swsh/regidrago/,['dragon'],Dragon Orb Pokémon,2.1,200.0,3,200,100,50,100,50,80
896,Glastrier,https://www.serebii.net/pokedex-swsh/glastrier/,['ice'],Wild Horse Pokémon,2.2,800.0,3,100,145,130,65,110,30
897,Spectrier,https://www.serebii.net/pokedex-swsh/spectrier/,['ghost'],Swift Horse Pokémon,2.0,44.5,3,100,65,60,145,80,130
898,Calyrex,https://www.serebii.net/pokedex-swsh/calyrex/,"['psychic', 'grass', 'psychic', 'ice', 'psychic', 'ghost']",King Pokémon (Calyrex)High King Pokémon (Rider),1.1,7.7,3,100,80,80,80,80,80
899,Wyrdeer,https://www.serebii.net/pokedex-swsh/wyrdeer/,"['normal', 'psychic']",Big Horn Pokémon,1.8,95.1,135,103,105,72,105,75,65
900,Kleavor,https://www.serebii.net/pokedex-swsh/kleavor/,"['bug', 'rock']",Axe Pokémon,1.8,56.96,115,70,135,95,45,70,85
901,Ursaluna,https://www.serebii.net/pokedex-swsh/ursaluna/,"['ground', 'normal']",Peat Pokémon,2.4,185.6,75,130,140,105,45,80,50
902,Basculegion,https://www.serebii.net/pokedex-swsh/basculegion/,"['water', 'ghost']",Big Fish Pokémon,2.4,70.4,135,120,112,65,80,75,78
903,Sneasler,https://www.serebii.net/pokedex-swsh/sneasler/,"['fighting', 'poison']",Free Climb Pokémon,1.3,27.52,135,80,130,60,40,80,120
904,Overqwil,https://www.serebii.net/pokedex-swsh/overqwil/,"['dark', 'poison']",Pin Cluster Pokémon,2.5,60.5,135,85,115,95,65,65,85
905,Enamorus,https://www.serebii.net/pokedex-swsh/enamorus/,"['fairy', 'flying']",Love-Hate Pokémon,1.6,48,3,74,115,70,135,80,106
